Country,WEO_Country_Code,ISO,Date,Gross_domestic_product__constant,Gross_domestic_product__current,Gross_domestic_product_per_capit,Inflation__average_consumer_pric,Inflation__end_of_period_consume,Unemployment_rate,General_government_net_lending_b,Current_account_balance
Armenia,911,ARM,2008 ,6.948,21.123,7.307,9.018,5.307,16.4,-1.757,-14.225
Armenia,911,ARM,2009 ,-14.15,18.272,-13.861,3.544,6.717,18.7,-7.686,-16.484
Armenia,911,ARM,2010 ,2.2,18.892,2.326,7.274,8.482,19,-4.979,-13.622
Armenia,911,ARM,2011 ,4.7,20.193,4.642,7.653,4.652,18.4,-2.875,-10.44
Armenia,911,ARM,2012 ,7.134,22.048,7.062,2.54,3.227,17.3,-1.493,-9.962
Armenia,911,ARM,2013 ,3.412,23.2,3.065,5.788,5.556,16.2,-1.593,-7.31
Armenia,911,ARM,2014 ,3.607,24.482,3.426,2.981,4.578,17.6,-1.943,-7.768
Armenia,911,ARM,2015 ,3.254,25.542,3.074,3.731,-0.129,18.5,-4.837,-2.72
Armenia,911,ARM,2016 ,0.195,25.857,0.121,-1.406,-1.077,18,-5.632,-2.061
Armenia,911,ARM,2017 ,7.518,28.324,7.993,0.974,2.612,17.8,-4.785,-2.988
Armenia,911,ARM,2018 ,5.238,30.534,5.608,2.424,1.795,20.4,-1.755,-9.373
Armenia,911,ARM,2019 ,7.597,33.426,7.588,1.443,0.72,17.707,-0.976,-8.201
Armenia,911,ARM,2020 ,-1.479,33.141,-1.487,0.847,1.535,18.964,-4.986,-8.56
Armenia,911,ARM,2021 ,4.77,35.399,4.762,2.028,2.525,18.389,-2.456,-7.225
Aruba,314,ABW,1980 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1981 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1982 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1983 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1984 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1985 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1986 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1987 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1988 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1989 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1990 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1991 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1992 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1993 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1994 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aruba,314,ABW,1995 ,n/a,2.3,n/a,n/a,n/a,n/a,-0.834,n/a
Aruba,314,ABW,1996 ,1.255,2.372,-2.667,3.2,3.1,n/a,-2.343,n/a
Aruba,314,ABW,1997 ,7.017,2.582,2.95,2.996,2.8,n/a,-2.102,n/a
Aruba,314,ABW,1998 ,1.871,2.66,-0.605,1.875,1.5,3.25,0.113,n/a
Aruba,314,ABW,1999 ,1.368,2.736,0.003,2.277,3.7,4.793,0.086,-25.271
Aruba,314,ABW,2000 ,7.604,3.009,6.487,4.049,3.5,6.923,0.644,11.063
Aruba,314,ABW,2001 ,-2.97,2.984,-4.279,2.882,2.527,6.489,-0.825,16.091
Aruba,314,ABW,2002 ,-3.271,2.932,-3.519,3.316,4.151,8.131,-3.203,-17.527
Aruba,314,ABW,2003 ,1.977,3.046,0.822,3.656,2.287,11.4,1.916,-8.187
Aruba,314,ABW,2004 ,7.909,3.375,5.629,2.529,2.786,9.5,-8.632,12.463
Aruba,314,ABW,2005 ,1.22,3.522,-1.367,3.398,3.784,8.8,-2.993,4.467
Aruba,314,ABW,2006 ,1.051,3.667,-0.749,3.608,2.511,9.3,-2.589,12.768
Aruba,314,ABW,2007 ,2.034,3.842,1.276,5.392,9.919,5.71,-1.071,9.807
Aruba,314,ABW,2008 ,0.153,3.923,-0.609,8.957,-1.859,6.9,1.517,-0.026
Aruba,314,ABW,2009 ,-11.334,3.505,-11.934,-2.136,6.777,10.3,-2.688,6.897
Aruba,314,ABW,2010 ,-3.339,3.427,-3.582,2.078,-0.721,10.6,-3.579,-19.383
Aruba,314,ABW,2011 ,3.505,3.622,2.563,4.375,6.121,8.879,-6.651,-10.492
Aruba,314,ABW,2012 ,-1.368,3.641,-3.045,0.572,-3.716,9.607,-9.242,3.465
Aruba,314,ABW,2013 ,4.165,3.859,2.394,-2.372,0.08,7.599,-6.396,-12.894
Aruba,314,ABW,2014 ,0.904,3.966,-0.444,0.422,2.201,7.451,-7.861,-5.149
Aruba,314,ABW,2015 ,-0.448,3.989,-1.726,0.475,-0.926,7.298,-1.625,4.278
Aruba,314,ABW,2016 ,0.483,4.05,-0.543,-0.932,-0.881,7.694,-1.634,5.12
Aruba,314,ABW,2017 ,2.342,4.223,1.884,-1.028,-0.463,8.923,-2.987,1.095
Aruba,314,ABW,2018 ,1.2,4.377,0.64,3.626,4.456,7.283,-2.223,-0.101
Aruba,314,ABW,2019 ,0.4,4.472,-0.045,4.257,5.162,7.544,0.39,-0.224
Aruba,314,ABW,2020 ,-13.7,3.883,-14.072,1.514,-0.663,7.504,-15.681,-11.153
Aruba,314,ABW,2021 ,12.1,4.438,11.655,1.952,3.257,7.458,-3.587,-1.051
Australia,193,AUS,1980 ,2.894,155.502,1.593,10.136,n/a,6.133,n/a,-2.371
Australia,193,AUS,1981 ,4.127,177.239,2.483,9.488,n/a,5.783,n/a,-4.064
Australia,193,AUS,1982 ,0.063,188.308,-1.572,11.352,n/a,7.183,n/a,-4.114
Australia,193,AUS,1983 ,-0.474,194.757,-1.724,10.039,n/a,9.967,n/a,-3.153
Australia,193,AUS,1984 ,6.346,214.59,5.031,3.96,n/a,8.967,n/a,-4.154
Australia,193,AUS,1985 ,5.456,233.456,3.976,6.735,n/a,8.258,n/a,-4.871
Australia,193,AUS,1986 ,2.448,243.986,0.936,9.05,n/a,8.117,n/a,-5.058
Australia,193,AUS,1987 ,4.893,262.253,3.256,8.533,n/a,8.108,n/a,-3.396
Australia,193,AUS,1988 ,4.253,283.049,2.426,7.27,n/a,7.208,0.478,-3.846
Australia,193,AUS,1989 ,4.624,307.749,3.082,7.58,7.813,6.133,0.927,-6.023
Australia,193,AUS,1990 ,1.502,324.062,0.124,7.233,6.884,6.942,-0.232,-4.867
Australia,193,AUS,1991 ,-1,331.671,-2.192,3.307,1.525,9.608,-2.794,-3.295
Australia,193,AUS,1992 ,2.56,347.916,1.52,0.969,0.334,10.742,-4.753,-3.272
Australia,193,AUS,1993 ,3.9,370.051,2.951,1.836,1.997,10.883,-4.735,-3.039
Australia,193,AUS,1994 ,4.899,396.467,3.876,1.884,2.61,9.717,-3.801,-4.538
Australia,193,AUS,1995 ,2.839,416.273,1.556,4.584,4.928,8.483,-2.61,-5.006
Australia,193,AUS,1996 ,4.152,441.495,2.956,2.653,1.667,8.525,-1.46,-3.474
Australia,193,AUS,1997 ,4.578,469.668,3.562,0.225,-0.298,8.367,-0.494,-2.924
Australia,193,AUS,1998 ,4.702,497.29,3.608,0.859,1.495,7.692,-0.246,-4.914
Australia,193,AUS,1999 ,4.459,526.963,3.279,1.408,1.767,6.867,0.667,-5.484
Australia,193,AUS,2000 ,3.027,555.05,1.833,4.457,5.789,6.292,1.254,-4.102
Australia,193,AUS,2001 ,2.612,582.038,1.313,4.407,3.146,6.775,-0.03,-2.253
Australia,193,AUS,2002 ,4.136,615.701,2.973,3.049,3.05,6.358,0.193,-3.814
Australia,193,AUS,2003 ,2.784,644.593,1.634,2.763,2.445,5.942,1.054,-5.355
Australia,193,AUS,2004 ,4.117,689.197,2.98,2.278,2.513,5.392,1.327,-6.321
Australia,193,AUS,2005 ,3.029,732.189,1.682,2.722,2.819,5.042,1.712,-5.948
Australia,193,AUS,2006 ,2.707,774.765,1.133,3.523,3.337,4.792,1.776,-5.869
Australia,193,AUS,2007 ,4.427,830.802,2.497,2.356,2.999,4.375,1.478,-6.718
Australia,193,AUS,2008 ,2.666,869.539,0.469,4.348,3.695,4.25,-1.102,-4.738
Australia,193,AUS,2009 ,1.88,892.644,0.063,1.77,2.052,5.575,-4.572,-4.662
Australia,193,AUS,2010 ,2.361,924.365,0.944,2.863,2.646,5.208,-5.127,-3.653
Australia,193,AUS,2011 ,2.842,970.492,1.245,3.33,2.99,5.083,-4.531,-3.077
Australia,193,AUS,2012 ,3.8,"1,026.70",1.963,1.712,2.102,5.225,-3.511,-4.296
Australia,193,AUS,2013 ,2.127,"1,066.93",0.506,2.475,2.745,5.658,-2.813,-3.383
Australia,193,AUS,2014 ,2.582,"1,114.73",1.095,2.488,1.622,6.058,-2.919,-3.072
Australia,193,AUS,2015 ,2.306,"1,152.31",0.837,1.485,1.69,6.05,-2.803,-4.619
Australia,193,AUS,2016 ,2.776,"1,196.55",1.069,1.277,1.385,5.7,-2.509,-3.271
Australia,193,AUS,2017 ,2.461,"1,249.09",0.874,1.972,2.004,5.575,-1.691,-2.561
Australia,193,AUS,2018 ,2.73,"1,314.46",1.106,1.934,1.786,5.292,-0.942,-2.055
Australia,193,AUS,2019 ,1.847,"1,362.07",0.294,1.61,1.842,5.183,-3.732,0.509
Australia,193,AUS,2020 ,-6.665,"1,279.36",-8.088,1.431,1.164,7.621,-9.726,-0.631
Australia,193,AUS,2021 ,6.111,"1,384.02",4.494,1.823,2.015,8.924,-7.336,-1.805
Austria,122,AUT,1980 ,2.314,84.888,2.314,6.325,6.661,1.6,n/a,-4.776
Austria,122,AUT,1981 ,-0.099,92.827,-0.3,6.807,6.407,2.2,n/a,-4.338
Austria,122,AUT,1982 ,1.908,100.443,1.78,5.44,4.726,3.1,n/a,1.003
Austria,122,AUT,1983 ,2.804,107.304,3.108,3.335,3.785,3.7,n/a,0.389
Austria,122,AUT,1984 ,0.332,111.545,0.321,5.665,5.049,3.8,n/a,-0.266
Austria,122,AUT,1985 ,2.243,117.654,2.174,3.19,2.804,3.6,n/a,-0.23
Austria,122,AUT,1986 ,2.341,122.832,2.234,1.737,1.104,3.1,n/a,0.21
Austria,122,AUT,1987 ,1.681,127.985,1.545,1.408,1.642,3.8,n/a,-0.216
Austria,122,AUT,1988 ,0.961,133.772,0.833,1.868,1.866,2.676,-3.355,-0.181
Austria,122,AUT,1989 ,3.887,144.42,3.641,2.249,2.479,2.348,-3.028,0.186
Austria,122,AUT,1990 ,4.346,156.336,3.656,2.779,3.13,2.723,-2.57,0.699
Austria,122,AUT,1991 ,3.442,167.186,2.555,3.116,2.73,3.151,-2.946,0.035
Austria,122,AUT,1992 ,2.094,174.576,0.942,3.426,3.741,3.29,-2.137,-0.385
Austria,122,AUT,1993 ,0.527,179.654,-0.539,3.234,3.096,3.958,-4.542,-0.532
Austria,122,AUT,1994 ,2.402,187.897,1.805,2.711,2.388,3.85,-5.013,-1.467
Austria,122,AUT,1995 ,2.668,196.955,2.415,1.611,0.555,4.242,-6.141,-2.86
Austria,122,AUT,1996 ,2.398,205.372,2.26,1.771,2.234,4.717,-4.357,-2.838
Austria,122,AUT,1997 ,2.094,213.287,1.978,1.167,0.913,4.758,-2.372,-2.546
Austria,122,AUT,1998 ,3.581,223.413,3.468,0.816,0.425,4.708,-2.669,-1.852
Austria,122,AUT,1999 ,3.556,234.699,3.355,0.516,1.651,4.142,-2.618,-2.261
Austria,122,AUT,2000 ,3.376,248.045,3.127,1.956,1.853,3.883,-2.063,-0.706
Austria,122,AUT,2001 ,1.267,256.697,0.88,2.302,1.819,4.008,-0.658,-0.796
Austria,122,AUT,2002 ,1.652,265.065,1.151,1.684,1.696,4.392,-1.865,2.102
Austria,122,AUT,2003 ,0.941,272.529,0.492,1.301,1.337,4.792,-1.382,1.548
Austria,122,AUT,2004 ,2.735,287.52,2.091,1.963,2.512,5.5,-4.839,2.076
Austria,122,AUT,2005 ,2.244,303.129,1.55,2.1,1.519,5.642,-2.541,2.258
Austria,122,AUT,2006 ,3.454,323.09,2.92,1.69,1.642,5.233,-2.563,3.295
Austria,122,AUT,2007 ,3.727,344.136,3.387,2.199,3.456,4.867,-1.382,3.802
Austria,122,AUT,2008 ,1.46,355.952,1.139,3.228,1.492,4.092,-1.521,4.49
Austria,122,AUT,2009 ,-3.765,345.164,-3.995,0.405,1.04,5.333,-5.356,2.596
Austria,122,AUT,2010 ,1.837,355.601,1.599,1.694,2.183,4.842,-4.453,2.855
Austria,122,AUT,2011 ,2.923,373.64,2.586,3.542,3.308,4.592,-2.577,1.631
Austria,122,AUT,2012 ,0.68,383.398,0.229,2.566,2.81,4.917,-2.189,1.483
Austria,122,AUT,2013 ,0.026,390.224,-0.575,2.12,1.856,5.333,-1.95,1.943
Austria,122,AUT,2014 ,0.661,400.074,-0.125,1.466,0.699,5.608,-2.729,2.474
Austria,122,AUT,2015 ,1.015,408.34,0.013,0.808,0.975,5.742,-1.046,1.725
Austria,122,AUT,2016 ,2.083,421.161,0.794,0.972,1.544,6.033,-1.574,2.727
Austria,122,AUT,2017 ,2.476,439.718,1.606,2.228,2.275,5.517,-0.699,1.552
Austria,122,AUT,2018 ,2.42,461.331,1.613,2.12,1.707,4.883,0.198,2.329
Austria,122,AUT,2019 ,1.585,476.812,0.839,1.49,1.801,4.517,0.443,2.614
Austria,122,AUT,2020 ,-6.997,446.265,-7.63,0.44,0.3,5.5,-7.095,1.898
Austria,122,AUT,2021 ,4.51,475.484,3.852,1.699,1.9,5,-1.562,1.979
Azerbaijan,912,AZE,1980 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1981 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1982 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1983 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1984 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1985 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1986 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1987 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1988 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1989 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1990 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1991 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan,912,AZE,1992 ,n/a,34.876,n/a,n/a,n/a,n/a,n/a,-16.598
Azerbaijan,912,AZE,1993 ,-23.098,27.456,-23.388,"1,129.70","1,350.00",n/a,n/a,-12.199
Azerbaijan,912,AZE,1994 ,-19.673,22.525,-20.836,"1,664.00","1,792.14",n/a,-6.416,-5.461
Azerbaijan,912,AZE,1995 ,-13.027,20.002,-13.556,411.76,84.595,n/a,-1.093,-13.165
Azerbaijan,912,AZE,1996 ,2.531,20.883,1.433,19.795,6.677,n/a,-2.164,-25.894
Azerbaijan,912,AZE,1997 ,8.884,23.131,7.857,3.674,0.389,n/a,-1.032,-23.11
Azerbaijan,912,AZE,1998 ,6.007,24.796,4.972,-0.773,-7.593,n/a,1.631,-31.883
Azerbaijan,912,AZE,1999 ,11.396,28.021,10.322,-8.525,-0.467,n/a,-1.033,-13.09
Azerbaijan,912,AZE,2000 ,6.227,30.431,5.177,1.805,2.202,11.777,0.145,-3.539
Azerbaijan,912,AZE,2001 ,6.486,33.115,5.416,1.768,1.78,10.913,21.764,-0.945
Azerbaijan,912,AZE,2002 ,9.439,36.814,8.409,2.758,3.155,10.037,19.393,-12.329
Azerbaijan,912,AZE,2003 ,10.208,41.326,9.171,2.121,3.529,9.167,1.605,-27.772
Azerbaijan,912,AZE,2004 ,9.254,46.366,8.208,6.709,10.455,7.987,1.781,-29.824
Azerbaijan,912,AZE,2005 ,27.962,61.178,26.472,9.577,5.35,7.256,2.741,1.261
Azerbaijan,912,AZE,2006 ,34.466,84.754,32.804,8.227,11.328,6.615,0.663,17.632
Azerbaijan,912,AZE,2007 ,25.463,109.192,23.827,16.586,19.561,6.326,2.337,27.256
Azerbaijan,912,AZE,2008 ,10.591,123.105,9.158,20.783,15.481,5.856,17.194,33.593
Azerbaijan,912,AZE,2009 ,9.369,135.665,7.622,1.35,0.699,5.742,5.853,22.969
Azerbaijan,912,AZE,2010 ,4.789,143.819,3.913,5.664,7.95,5.631,13.831,28.423
Azerbaijan,912,AZE,2011 ,-1.573,144.514,-2.799,7.754,5.611,5.424,10.86,25.983
Azerbaijan,912,AZE,2012 ,2.203,150.531,0.831,1.007,-0.277,5.185,3.705,21.405
Azerbaijan,912,AZE,2013 ,5.843,162.122,4.47,2.424,3.718,4.973,1.643,16.61
Azerbaijan,912,AZE,2014 ,2.798,169.742,1.489,1.448,-0.107,4.913,2.742,13.863
Azerbaijan,912,AZE,2015 ,1.05,173.309,-0.171,4.048,6.946,4.958,-4.814,-0.438
Azerbaijan,912,AZE,2016 ,-3.064,169.739,-4.188,12.438,15.535,5.043,-1.126,-3.604
Azerbaijan,912,AZE,2017 ,0.154,173.202,-0.912,12.844,7.932,5.039,-1.366,4.071
Azerbaijan,912,AZE,2018 ,1.5,180.084,0.597,2.334,1.598,4.994,5.547,12.844
Azerbaijan,912,AZE,2019 ,2.25,187.346,1.038,2.6,2.7,4.971,8.419,9.232
Azerbaijan,912,AZE,2020 ,-2.184,184.418,-3.344,3.3,3.3,4.993,-12.822,-8.249
Azerbaijan,912,AZE,2021 ,0.707,189.343,-0.487,3.2,3.2,4.986,-9.674,-3.673
Bahrain,419,BHR,1980 ,7.494,6.218,2.912,3.8,3.009,n/a,n/a,5.131
Bahrain,419,BHR,1981 ,2.777,6.995,-1.169,11.4,7.671,n/a,n/a,10.591
Bahrain,419,BHR,1982 ,6.406,7.903,2.68,8.7,9.977,n/a,n/a,9.981
Bahrain,419,BHR,1983 ,6.994,8.787,3.466,3.2,5.835,n/a,n/a,2.35
Bahrain,419,BHR,1984 ,4.186,9.486,0.79,0,1.575,n/a,n/a,4.816
Bahrain,419,BHR,1985 ,-0.93,9.695,-4.229,-2.4,-1.2,n/a,n/a,0.908
Bahrain,419,BHR,1986 ,0.484,9.938,-2.94,-2.5,-2.449,n/a,n/a,-2.058
Bahrain,419,BHR,1987 ,-1.222,10.059,-4.625,-1.7,-2.105,n/a,n/a,-5.552
Bahrain,419,BHR,1988 ,5.952,11.034,2.274,0.2,-0.758,n/a,n/a,4.285
Bahrain,419,BHR,1989 ,1.013,11.582,-2.501,1.2,0.701,n/a,n/a,-4.131
Bahrain,419,BHR,1990 ,3.503,12.437,2.609,1.299,-0.163,n/a,-7.076,1.407
Bahrain,419,BHR,1991 ,2.286,13.151,-1.805,0.899,0.296,n/a,-3.615,-11.564
Bahrain,419,BHR,1992 ,7.123,14.409,5.376,-0.302,1.146,n/a,-5.635,-15.189
Bahrain,419,BHR,1993 ,7.604,15.872,4.81,2.599,3.308,n/a,-2.883,-5.645
Bahrain,419,BHR,1994 ,3.212,16.732,0.531,3.999,3.561,n/a,-5.397,-3.977
Bahrain,419,BHR,1995 ,1.923,17.411,-0.724,3.139,1.451,n/a,-4.158,3.499
Bahrain,419,BHR,1996 ,3.25,18.306,0.566,-0.185,2.206,n/a,0.253,3.69
Bahrain,419,BHR,1997 ,2.348,19.059,-0.315,4.602,2.035,n/a,-6.658,-0.424
Bahrain,419,BHR,1998 ,4.849,20.208,2.123,-0.418,-0.838,n/a,-5.725,-11.128
Bahrain,419,BHR,1999 ,5.972,21.724,3.217,-1.259,-0.997,n/a,-5.055,-0.295
Bahrain,419,BHR,2000 ,7.018,23.769,4.233,-0.73,-0.952,n/a,7.639,9.336
Bahrain,419,BHR,2001 ,2.491,24.895,-1.187,-1.175,-0.837,n/a,0.725,2.46
Bahrain,419,BHR,2002 ,3.349,26.136,-3.813,-0.496,0.589,n/a,-3.411,-0.579
Bahrain,419,BHR,2003 ,6.296,28.297,-1.207,1.679,1.966,n/a,-1.775,1.775
Bahrain,419,BHR,2004 ,6.981,31.088,-0.711,2.248,2.435,n/a,0.247,3.608
Bahrain,419,BHR,2005 ,6.769,34.226,-1.049,2.618,2.326,n/a,2.914,9.245
Bahrain,419,BHR,2006 ,6.467,37.542,-1.47,2.041,1.077,n/a,2.338,11.828
Bahrain,419,BHR,2007 ,8.294,41.748,0.076,3.252,4.001,5.6,1.586,13.381
Bahrain,419,BHR,2008 ,6.242,45.216,-0.212,3.533,5.122,3.7,4.257,8.778
Bahrain,419,BHR,2009 ,2.541,46.718,-3.716,2.785,1.554,4,-5.586,2.442
Bahrain,419,BHR,2010 ,4.337,49.312,-0.409,1.97,0.99,3.6,-5.834,3
Bahrain,419,BHR,2011 ,1.984,51.341,5.359,-0.37,0.178,4,-1.482,8.77
Bahrain,419,BHR,2012 ,3.728,54.277,2.532,2.768,2.58,3.7,-5.509,8.384
Bahrain,419,BHR,2013 ,5.416,58.22,1.696,3.298,3.99,4.392,-9.723,7.406
Bahrain,419,BHR,2014 ,4.351,61.878,-0.521,2.651,2.502,3.767,-1.569,4.562
Bahrain,419,BHR,2015 ,2.863,64.312,-1.323,1.836,0.732,3.358,-18.399,-2.416
Bahrain,419,BHR,2016 ,3.473,67.235,-0.408,2.799,2.262,3.7,-17.552,-4.629
Bahrain,419,BHR,2017 ,3.814,71.114,1.778,1.387,1.422,3.636,-14.234,-4.515
Bahrain,419,BHR,2018 ,1.955,74.271,-0.044,2.1,1.9,3.894,-11.944,-5.896
Bahrain,419,BHR,2019 ,1.819,76.94,1.63,1,1.7,4.003,-10.615,-2.928
Bahrain,419,BHR,2020 ,-3.59,74.649,-5.481,2.6,2.4,4.687,-15.708,-9.639
Bahrain,419,BHR,2021 ,2.986,78.377,0.967,2.5,2.4,3.81,-11.911,-7.326
Bangladesh,513,BGD,1980 ,3.05,41.221,0.231,15.385,12.762,Not available,-6.999,-1.099
Bangladesh,513,BGD,1981 ,5.589,47.642,2.767,14.545,19.481,Not available,-6.114,-3.119
Bangladesh,513,BGD,1982 ,3.206,52.208,0.484,12.875,6.211,Not available,-6.66,-3.275
Bangladesh,513,BGD,1983 ,4.61,56.754,1.873,9.531,10.673,Not available,-6.802,-1.896
Bangladesh,513,BGD,1984 ,4.177,61.258,1.449,10.414,10.436,Not available,-5.456,-2.586
Bangladesh,513,BGD,1985 ,3.744,65.561,1.012,10.465,12.799,Not available,-4.996,-3.017
Bangladesh,513,BGD,1986 ,3.985,69.546,1.232,10.175,10.604,Not available,-5.462,-2.241
Bangladesh,513,BGD,1987 ,2.931,73.356,0.215,10.828,10.163,Not available,-5.188,-1.724
Bangladesh,513,BGD,1988 ,2.388,77.756,-0.275,9.674,7.485,Not available,-4.881,-3.792
Bangladesh,513,BGD,1989 ,4.298,84.278,1.664,8.734,8.583,Not available,-5.083,-3.706
Bangladesh,513,BGD,1990 ,4.603,91.456,2.064,10.522,11.782,Not available,-0.181,-2.672
Bangladesh,513,BGD,1991 ,4.203,98.524,1.788,8.285,1.935,Not available,0.521,-0.948
Bangladesh,513,BGD,1992 ,4.801,105.607,2.474,3.624,1.505,Not available,0.419,-0.345
Bangladesh,513,BGD,1993 ,4.324,112.784,2.084,2.979,5.444,Not available,0.502,-0.345
Bangladesh,513,BGD,1994 ,4.513,120.391,2.312,6.15,8.777,Not available,0.038,-0.776
Bangladesh,513,BGD,1995 ,4.77,128.778,2.585,10.117,7.727,Not available,-0.444,-1.982
Bangladesh,513,BGD,1996 ,5.013,137.711,2.842,2.455,0.733,Not available,-2.375,-2.069
Bangladesh,513,BGD,1997 ,5.304,147.516,3.16,4.959,5.957,Not available,-2.284,-1.322
Bangladesh,513,BGD,1998 ,5.044,156.701,2.957,8.648,12.675,Not available,-2.571,-0.905
Bangladesh,513,BGD,1999 ,5.421,167.581,3.402,6.179,3.073,Not available,-1.564,-0.624
Bangladesh,513,BGD,2000 ,5.6,180.92,3.672,2.483,1.554,Not available,-2.918,-1.241
Bangladesh,513,BGD,2001 ,4.834,193.825,3.008,1.908,2.479,Not available,-4.08,-0.786
Bangladesh,513,BGD,2002 ,4.845,206.43,3.102,3.719,3.833,Not available,-2.738,0.29
Bangladesh,513,BGD,2003 ,5.776,222.409,4.12,5.361,6.498,Not available,-2.343,0.278
Bangladesh,513,BGD,2004 ,6.108,242.347,4.569,6.103,5.505,Not available,-2.624,-0.278
Bangladesh,513,BGD,2005 ,6.302,265.645,4.891,7.04,7.064,Not available,-2.853,0.011
Bangladesh,513,BGD,2006 ,6.851,292.434,5.572,6.77,9.012,Not available,-2.573,1.009
Bangladesh,513,BGD,2007 ,6.518,319.864,5.363,9.109,14.014,Not available,-2.233,0.721
Bangladesh,513,BGD,2008 ,5.515,344.069,4.436,8.9,6.688,Not available,-4.031,1.217
Bangladesh,513,BGD,2009 ,5.315,365.119,4.235,4.914,7.65,Not available,-3.21,2.445
Bangladesh,513,BGD,2010 ,6.03,391.648,4.892,9.365,11.55,Not available,-2.675,0.415
Bangladesh,513,BGD,2011 ,6.494,425.793,5.284,11.464,7.614,Not available,-3.589,-1.02
Bangladesh,513,BGD,2012 ,6.26,461.124,5,6.229,7.136,Not available,-2.978,0.685
Bangladesh,513,BGD,2013 ,6.038,497.545,4.752,7.539,7.346,Not available,-3.381,1.176
Bangladesh,513,BGD,2014 ,6.314,538.751,5.224,7.009,6.108,Not available,-3.077,1.331
Bangladesh,513,BGD,2015 ,6.842,581.604,5.746,6.161,5.892,Not available,-3.975,1.861
Bangladesh,513,BGD,2016 ,7.202,629.946,6.102,5.678,5.738,Not available,-3.361,0.622
Bangladesh,513,BGD,2017 ,7.584,690.486,6.481,5.611,5.743,Not available,-3.34,-2.079
Bangladesh,513,BGD,2018 ,8.014,763.99,6.906,5.629,5.53,Not available,-4.641,-2.569
Bangladesh,513,BGD,2019 ,7.879,838.554,6.773,5.691,5.713,Not available,-5.247,-2.7
Bangladesh,513,BGD,2020 ,2.019,860.916,0.973,5.53,5.53,Not available,-6.425,-2.167
Bangladesh,513,BGD,2021 ,9.531,961.356,8.408,5.555,5.555,Not available,-5.977,-0.816
Barbados,316,BRB,1980 ,4.371,1.517,3.95,18.498,13.994,n/a,n/a,-2.672
Barbados,316,BRB,1981 ,-1.9,1.628,-2.243,14.589,12.276,10.76,n/a,-11.255
Barbados,316,BRB,1982 ,-4.9,1.644,-5.185,10.287,6.864,13.65,n/a,-3.554
Barbados,316,BRB,1983 ,0.5,1.717,0.233,5.275,5.452,14.945,n/a,-4.152
Barbados,316,BRB,1984 ,3.6,1.843,3.326,4.648,5.099,17.037,n/a,0.827
Barbados,316,BRB,1985 ,1.1,1.923,0.811,4.858,2.358,18.631,n/a,0.332
Barbados,316,BRB,1986 ,5.1,2.061,4.768,0.199,-0.461,17.735,n/a,-1.028
Barbados,316,BRB,1987 ,2.6,2.167,2.252,3.567,6.283,17.934,n/a,-3.127
Barbados,316,BRB,1988 ,3.5,2.322,3.133,4.719,4.418,17.137,n/a,0.129
Barbados,316,BRB,1989 ,3.6,2.5,3.228,6.334,6.555,15.244,n/a,-0.131
